Date;Temperature;Relative Humidity;Dew Point;Rain
2019-09-24 10:05:00;16.73;079.55;13.19;00.00
2019-09-24 10:10:00;16.62;080.70;13.31;00.00
2019-09-24 10:15:00;16.47;080.24;13.07;00.00
2019-09-24 10:20:00;17.46;077.66;13.53;00.00
2019-09-24 10:25:00;17.29;077.25;13.28;00.00
2019-09-24 10:30:00;16.90;078.18;13.09;00.00
2019-09-24 10:35:00;16.79;078.51;13.05;00.00
2019-09-24 10:40:00;17.29;077.35;13.30;00.00
2019-09-24 10:45:00;17.84;075.41;13.45;00.00
2019-09-24 10:50:00;18.27;073.16;13.40;00.00
2019-09-24 10:55:00;18.62;073.28;13.76;00.00
2019-09-24 11:00:00;18.94;071.29;13.65;00.00
2019-09-24 11:05:00;20.78;065.85;14.18;00.00
2019-09-24 11:10:00;19.75;066.93;13.45;00.00
2019-09-24 11:15:00;19.88;066.61;13.50;00.00
2019-09-24 11:20:00;20.33;066.49;13.90;00.00
2019-09-24 11:25:00;19.60;068.94;13.77;00.00
2019-09-24 11:30:00;19.00;070.06;13.44;00.00
2019-09-24 11:35:00;18.87;071.46;13.62;00.00
2019-09-24 11:40:00;18.17;073.55;13.38;00.00
2019-09-24 11:45:00;18.17;073.98;13.47;00.00
2019-09-24 11:50:00;17.93;074.93;13.44;00.00
2019-09-24 11:55:00;18.55;072.80;13.60;00.00
2019-09-24 12:00:00;18.85;071.55;13.62;00.00
2019-09-24 12:05:00;18.14;074.48;13.55;00.00
2019-09-24 12:10:00;18.25;074.01;13.56;00.00
2019-09-24 12:15:00;18.85;073.29;13.99;00.00
2019-09-24 12:20:00;18.51;073.61;13.73;00.00
2019-09-24 12:25:00;18.44;073.46;13.63;00.00
2019-09-24 12:30:00;18.27;074.28;13.64;00.00
2019-09-24 12:35:00;18.87;072.80;13.91;00.00
2019-09-24 12:40:00;18.55;072.81;13.60;00.00
2019-09-24 12:45:00;18.55;072.74;13.58;00.00
2019-09-24 12:50:00;18.36;073.70;13.60;00.00
2019-09-24 12:55:00;19.26;071.44;13.99;00.00
2019-09-24 13:00:00;19.04;071.29;13.75;00.00
2019-09-24 13:05:00;18.62;072.38;13.57;00.00
2019-09-24 13:10:00;18.59;073.35;13.75;00.00
2019-09-24 13:15:00;18.12;074.17;13.47;00.00
2019-09-24 13:20:00;18.62;072.74;13.65;00.00
2019-09-24 13:25:00;19.02;071.39;13.75;00.00
2019-09-24 13:30:00;18.29;073.84;13.57;00.00
2019-09-24 13:35:00;18.66;072.87;13.71;00.00
2019-09-24 13:40:00;18.94;071.28;13.64;00.00
2019-09-24 13:45:00;19.39;070.78;13.97;00.00
2019-09-24 13:50:00;19.07;071.08;13.72;00.00
2019-09-24 13:55:00;19.20;070.95;13.82;00.00
2019-09-24 14:00:00;19.02;071.36;13.74;00.00
2019-09-24 14:05:00;20.31;068.54;14.35;00.00
2019-09-24 14:10:00;20.65;066.02;14.10;00.00
2019-09-24 14:15:00;20.20;069.00;14.35;00.00
2019-09-24 14:20:00;21.19;065.77;14.55;00.00
2019-09-24 14:25:00;21.19;064.35;14.21;00.00
2019-09-24 14:30:00;21.06;063.99;14.01;00.00
2019-09-24 14:35:00;20.31;065.88;13.74;00.00
2019-09-24 14:40:00;19.22;068.83;13.37;00.00
2019-09-24 14:45:00;20.27;067.99;14.19;00.00
2019-09-24 14:50:00;20.22;067.31;13.99;00.00
2019-09-24 14:55:00;20.61;066.47;14.17;00.00
2019-09-24 15:00:00;19.69;069.53;13.98;00.00
2019-09-24 15:05:00;20.93;065.68;14.29;00.00
2019-09-24 15:10:00;21.51;064.62;14.59;00.00
2019-09-24 15:15:00;21.17;064.21;14.16;00.00
2019-09-24 15:20:00;20.98;065.11;14.19;00.00
2019-09-24 15:25:00;20.70;065.95;14.13;00.00
2019-09-24 15:30:00;21.06;065.43;14.35;00.00
2019-09-24 15:35:00;21.10;065.05;14.30;00.00
2019-09-24 15:40:00;20.95;065.24;14.20;00.00
2019-09-24 15:45:00;20.33;066.72;13.96;00.00
2019-09-24 15:50:00;20.27;067.45;14.06;00.00
2019-09-24 15:55:00;20.16;067.66;14.01;00.00
2019-09-24 16:00:00;20.05;068.26;14.04;00.00
2019-09-24 16:05:00;20.25;068.00;14.17;00.00
2019-09-24 16:10:00;20.83;066.01;14.26;00.00
2019-09-24 16:15:00;20.78;066.09;14.24;00.00
2019-09-24 16:20:00;22.91;060.70;14.93;00.00
2019-09-24 16:25:00;26.49;053.09;16.18;00.00
2019-09-24 16:30:00;27.88;048.29;15.97;00.00
2019-09-24 16:35:00;27.35;048.69;15.61;00.00
2019-09-24 16:40:00;29.96;040.71;15.18;00.00
2019-09-24 16:45:00;24.43;051.64;13.85;00.00
2019-09-24 16:50:00;22.52;056.96;13.58;00.00
2019-09-24 16:55:00;23.10;055.46;13.71;00.00
2019-09-24 17:00:00;21.70;060.18;13.67;00.00
2019-09-24 17:05:00;20.78;062.93;13.49;00.00
2019-09-24 17:10:00;19.32;067.40;13.15;00.00
2019-09-24 17:15:00;18.85;069.23;13.11;00.00
2019-09-24 17:20:00;18.89;069.42;13.20;00.00
2019-09-24 17:25:00;19.52;068.40;13.56;00.00
2019-09-24 17:30:00;19.24;068.84;13.40;00.00
2019-09-24 17:35:00;18.70;070.55;13.26;00.00
2019-09-24 17:40:00;18.59;071.17;13.29;00.00
2019-09-24 17:45:00;18.06;072.78;13.12;00.00
2019-09-24 17:50:00;17.78;074.13;13.13;00.00
2019-09-24 17:55:00;17.74;073.76;13.01;00.00
2019-09-24 18:00:00;17.89;073.62;13.13;00.00
2019-09-24 18:05:00;18.14;072.97;13.24;00.00
2019-09-24 18:10:00;17.89;073.99;13.20;00.00
2019-09-24 18:15:00;17.76;074.24;13.13;00.00
2019-09-24 18:20:00;17.20;075.19;12.79;00.00
2019-09-24 18:25:00;16.84;076.58;12.71;00.00
2019-09-24 18:30:00;16.73;077.44;12.78;00.00
2019-09-24 18:35:00;16.66;077.79;12.79;00.00
2019-09-24 18:40:00;16.62;078.31;12.85;00.00
2019-09-24 18:45:00;16.54;078.70;12.84;00.00
2019-09-24 18:50:00;16.51;078.97;12.87;00.00
2019-09-24 18:55:00;16.51;078.59;12.80;00.00
2019-09-24 19:00:00;16.32;079.20;12.73;00.00
2019-09-24 19:05:00;16.19;079.82;12.72;00.00
2019-09-24 19:10:00;16.13;080.07;12.71;00.00
2019-09-24 19:15:00;16.02;080.22;12.63;00.00
2019-09-24 19:20:00;15.96;081.44;12.80;00.00
2019-09-24 19:25:00;15.74;081.61;12.62;00.00
2019-09-24 19:30:00;15.36;082.44;12.40;00.00
2019-09-24 19:35:00;14.86;082.66;11.96;00.00
2019-09-24 19:40:00;14.48;084.45;11.90;00.00
2019-09-24 19:45:00;14.09;084.19;11.48;00.00
2019-09-24 19:55:00;13.58;085.88;11.27;00.00
2019-09-24 20:00:00;13.36;086.19;11.12;00.00
2019-09-24 20:05:00;13.10;086.02;10.83;00.00
2019-09-24 20:10:00;12.91;086.44;10.72;00.00
2019-09-24 20:15:00;12.67;086.77;10.54;00.00
2019-09-24 20:20:00;12.57;086.84;10.45;00.00
2019-09-24 20:25:00;12.44;087.59;10.45;00.00
2019-09-24 20:30:00;12.42;089.56;10.76;00.00
2019-09-24 20:35:00;12.12;088.52;10.29;00.00
2019-09-24 20:40:00;11.94;088.41;10.10;00.00
2019-09-24 20:45:00;11.86;088.11;09.97;00.00
2019-09-24 20:50:00;11.79;088.33;09.94;00.00
2019-09-24 20:55:00;11.69;088.92;09.93;00.00
2019-09-24 21:00:00;11.73;089.52;10.08;00.00
2019-09-24 21:05:00;11.73;090.58;10.25;00.00
2019-09-24 21:10:00;11.54;090.93;10.12;00.00
2019-09-24 21:15:00;11.73;091.56;10.42;00.00
2019-09-24 21:20:00;11.39;090.53;09.91;00.00
2019-09-24 21:25:00;11.19;090.68;09.74;00.00
2019-09-24 21:30:00;11.11;090.66;09.65;00.00
2019-09-24 21:35:00;11.13;091.43;09.80;00.00
2019-09-24 21:40:00;11.04;092.06;09.82;00.00
2019-09-24 21:45:00;10.85;092.67;09.72;00.00
2019-09-24 21:50:00;10.68;092.22;09.48;00.00
2019-09-24 21:55:00;10.68;092.77;09.57;00.00
2019-09-24 22:00:00;10.57;092.08;09.35;00.00
2019-09-24 22:05:00;10.64;092.25;09.44;00.00
2019-09-24 22:10:00;10.64;093.03;09.57;00.00
2019-09-24 22:15:00;10.70;092.98;09.62;00.00
2019-09-24 22:20:00;10.72;093.22;09.68;00.00
2019-09-24 22:25:00;10.44;092.57;09.30;00.00
2019-09-24 22:30:00;10.34;092.60;09.20;00.00
2019-09-24 22:35:00;10.27;092.98;09.20;00.00
2019-09-24 22:40:00;10.25;095.40;09.56;00.00
2019-09-24 22:45:00;10.23;096.66;09.73;00.00
2019-09-24 22:50:00;10.14;096.86;09.68;00.00
2019-09-24 22:55:00;09.69;095.79;09.06;00.00
2019-09-24 23:00:00;09.76;095.57;09.09;00.00
2019-09-24 23:05:00;09.56;094.48;08.73;00.00
2019-09-24 23:10:00;09.63;094.09;08.73;00.00
2019-09-24 23:15:00;09.71;093.61;08.74;00.00
2019-09-24 23:20:00;09.76;093.40;08.75;00.00
2019-09-24 23:25:00;09.93;094.47;09.09;00.00
2019-09-24 23:30:00;09.80;095.14;09.07;00.00
2019-09-24 23:35:00;09.69;094.21;08.82;00.00
2019-09-24 23:40:00;09.46;093.86;08.53;00.00
2019-09-24 23:45:00;09.24;093.72;08.29;00.00
2019-09-24 23:50:00;09.29;093.52;08.30;00.00
2019-09-24 23:55:00;09.61;094.90;08.84;00.00
2019-09-25 00:00:00;09.41;095.56;08.75;00.00
2019-09-25 00:05:00;09.48;094.67;08.68;00.00
2019-09-25 00:10:00;09.14;094.10;08.24;00.00
2019-09-25 00:15:00;09.24;093.88;08.32;00.00
2019-09-25 00:20:00;09.95;096.59;09.44;00.00
2019-09-25 00:25:00;09.93;096.28;09.37;00.00
2019-09-25 00:30:00;09.52;095.02;08.77;00.00
2019-09-25 00:35:00;09.33;094.53;08.50;00.00
2019-09-25 00:40:00;09.46;094.39;08.61;00.00
2019-09-25 00:45:00;09.52;094.41;08.68;00.00
2019-09-25 00:50:00;09.48;094.20;08.60;00.00
2019-09-25 00:55:00;09.54;094.53;08.72;00.00
2019-09-25 01:00:00;09.71;094.13;08.83;00.00
2019-09-25 01:05:00;10.12;095.28;09.41;00.00
2019-09-25 01:10:00;10.14;094.01;09.23;00.00
2019-09-25 01:15:00;10.27;093.99;09.36;00.00
2019-09-25 01:20:00;10.34;094.01;09.43;00.00
2019-09-25 01:25:00;10.64;095.25;09.92;00.00
2019-09-25 01:30:00;10.79;094.35;09.93;00.00
2019-09-25 01:35:00;10.92;094.58;10.09;00.00
2019-09-25 01:40:00;10.81;094.20;09.92;00.00
2019-09-25 01:45:00;10.87;095.38;10.18;00.00
2019-09-25 01:50:00;10.89;095.37;10.19;00.00
2019-09-25 01:55:00;10.70;094.69;09.90;00.00
2019-09-25 02:00:00;10.77;094.69;09.96;00.00
2019-09-25 02:05:00;10.66;095.59;09.99;00.00
2019-09-25 02:10:00;10.96;095.25;10.24;00.00
2019-09-25 02:15:00;11.34;096.97;10.89;00.00
2019-09-25 02:20:00;11.34;097.28;10.94;00.00
2019-09-25 02:25:00;11.58;097.60;11.23;00.00
2019-09-25 02:30:00;11.47;096.93;11.02;00.00
2019-09-25 02:35:00;11.49;095.99;10.89;00.00
2019-09-25 02:40:00;11.77;095.80;11.14;00.00
2019-09-25 02:45:00;12.03;095.91;11.41;00.00
2019-09-25 02:50:00;12.12;095.99;11.51;00.00
2019-09-25 02:55:00;12.14;096.00;11.53;00.00
2019-09-25 03:00:00;12.01;096.07;11.42;00.00
2019-09-25 03:05:00;11.88;096.06;11.29;00.00
2019-09-25 03:10:00;11.82;096.19;11.24;00.00
2019-09-25 03:15:00;11.79;096.23;11.23;00.00
2019-09-25 03:20:00;11.77;096.33;11.22;00.00
2019-09-25 03:25:00;11.79;096.46;11.26;00.00
2019-09-25 03:30:00;11.62;096.33;11.07;00.00
2019-09-25 03:35:00;11.49;096.45;10.96;00.00
2019-09-25 03:40:00;11.43;096.50;10.91;00.00
2019-09-25 03:45:00;11.30;096.44;10.77;00.00
2019-09-25 03:50:00;11.11;096.44;10.58;00.00
2019-09-25 03:55:00;10.89;096.27;10.33;00.00
2019-09-25 04:00:00;10.83;097.47;10.46;00.00
2019-09-25 04:05:00;10.85;097.91;10.55;00.00
2019-09-25 04:10:00;10.92;098.10;10.64;00.00
2019-09-25 04:15:00;10.72;097.10;10.29;00.00
2019-09-25 04:20:00;10.83;096.82;10.36;00.00
2019-09-25 04:25:00;10.96;096.82;10.49;00.00
2019-09-25 04:30:00;11.22;096.69;10.72;00.00
2019-09-25 04:35:00;11.28;096.41;10.74;00.00
2019-09-25 04:40:00;11.26;096.03;10.66;00.00
2019-09-25 04:50:00;11.37;096.35;10.82;00.00
2019-09-25 04:55:00;11.22;095.81;10.58;00.00
2019-09-25 05:00:00;11.13;095.62;10.47;00.00
2019-09-25 05:05:00;11.04;095.61;10.38;00.00
2019-09-25 05:10:00;10.98;095.52;10.30;00.00
2019-09-25 05:15:00;11.00;095.51;10.32;00.00
2019-09-25 05:20:00;11.28;095.91;10.66;00.00
2019-09-25 05:25:00;11.22;096.57;10.70;00.00
2019-09-25 05:30:00;11.15;097.53;10.79;00.00
2019-09-25 05:35:00;11.04;096.64;10.54;00.00
2019-09-25 05:40:00;10.89;096.06;10.30;00.00
2019-09-25 05:45:00;10.96;095.93;10.35;00.00
2019-09-25 05:50:00;11.04;096.15;10.47;00.00
2019-09-25 05:55:00;10.87;096.04;10.28;00.00
2019-09-25 06:00:00;10.81;096.02;10.21;00.00
2019-09-25 06:05:00;10.70;095.83;10.07;00.00
2019-09-25 06:10:00;10.68;095.75;10.04;00.00
2019-09-25 06:15:00;10.83;096.79;10.35;00.00
2019-09-25 06:20:00;10.96;097.02;10.52;00.00
2019-09-25 06:25:00;10.96;097.34;10.57;00.00
2019-09-25 06:30:00;10.68;096.45;10.15;00.00
2019-09-25 06:35:00;10.49;096.41;09.95;00.00
2019-09-25 06:40:00;10.42;096.17;09.85;00.00
2019-09-25 06:45:00;10.40;096.04;09.81;00.00
2019-09-25 06:50:00;10.42;096.03;09.83;00.00
2019-09-25 06:55:00;10.42;096.20;09.85;00.00
2019-09-25 07:00:00;10.42;096.34;09.88;00.00
2019-09-25 07:05:00;10.55;096.36;10.01;00.00
2019-09-25 07:10:00;10.51;096.49;09.98;00.00
2019-09-25 07:15:00;10.49;096.19;09.92;00.00
2019-09-25 07:20:00;10.57;096.36;10.03;00.00
2019-09-25 07:25:00;10.46;095.90;09.85;00.00
2019-09-25 07:30:00;10.46;095.83;09.84;00.00
2019-09-25 07:35:00;10.72;095.93;10.11;00.00
2019-09-25 07:40:00;10.79;095.72;10.14;00.00
2019-09-25 07:45:00;11.02;097.16;10.60;00.00
2019-09-25 07:50:00;11.17;096.13;10.59;00.00
2019-09-25 07:55:00;11.28;095.66;10.62;00.00
2019-09-25 08:05:00;11.77;095.92;11.16;00.00
2019-09-25 08:10:00;11.92;095.80;11.29;00.00
2019-09-25 08:15:00;12.14;095.48;11.45;00.00
2019-09-25 08:20:00;12.40;095.82;11.76;00.00
2019-09-25 08:25:00;12.59;095.56;11.91;00.00
2019-09-25 08:30:00;12.78;095.53;12.10;00.00
2019-09-25 08:35:00;13.00;095.69;12.34;00.00
2019-09-25 08:40:00;13.17;095.53;12.48;00.00
2019-09-25 08:45:00;13.40;094.99;12.63;00.00
2019-09-25 08:50:00;13.55;094.78;12.75;00.00
2019-09-25 08:55:00;13.73;094.29;12.84;00.00
2019-09-25 09:00:00;14.11;093.55;13.10;00.00
2019-09-25 09:05:00;14.28;093.21;13.22;00.00
2019-09-25 09:10:00;14.54;092.80;13.41;00.00
2019-09-25 09:15:00;14.80;092.14;13.55;00.00
2019-09-25 09:20:00;15.23;091.31;13.84;00.00
2019-09-25 09:25:00;15.63;089.92;14.00;00.00
2019-09-25 09:30:00;16.28;088.05;14.31;00.00
2019-09-25 09:35:00;16.88;086.73;14.67;00.00
2019-09-25 09:40:00;17.33;084.75;14.76;00.00
2019-09-25 09:45:00;17.59;083.66;14.81;00.00
2019-09-25 09:50:00;17.63;082.71;14.67;00.00
2019-09-25 09:55:00;17.97;081.84;14.84;00.00
2019-09-25 10:00:00;17.93;081.20;14.68;00.00
2019-09-25 10:05:00;18.23;080.19;14.78;00.00
2019-09-25 10:10:00;18.51;078.60;14.74;00.00
2019-09-25 10:15:00;17.56;079.36;13.97;00.00
2019-09-25 10:20:00;17.46;079.84;13.96;00.00
2019-09-25 10:25:00;17.16;080.61;13.81;00.00
2019-09-25 10:30:00;17.09;081.41;13.90;00.00
2019-09-25 10:35:00;17.24;080.53;13.88;00.00
2019-09-25 10:40:00;17.14;080.65;13.80;00.00
2019-09-25 10:45:00;17.29;080.92;14.00;00.00
2019-09-25 10:50:00;17.05;081.46;13.87;00.00
2019-09-25 10:55:00;17.56;081.54;14.39;00.00
2019-09-25 11:00:00;17.03;082.18;13.99;00.00
2019-09-25 11:05:00;16.75;084.60;14.16;00.00
2019-09-25 11:10:00;16.43;084.98;13.91;00.00
2019-09-25 11:15:00;15.46;091.18;14.05;00.00
2019-09-25 11:20:00;15.40;090.68;13.90;00.00
2019-09-25 11:25:00;15.61;092.34;14.39;00.00
2019-09-25 11:30:00;15.85;091.84;14.54;00.00
2019-09-25 11:35:00;14.82;091.86;13.53;00.20
2019-09-25 11:40:00;14.43;094.63;13.60;00.00
2019-09-25 11:45:00;14.26;095.54;13.58;00.20
2019-09-25 11:50:00;14.30;095.56;13.62;00.20
2019-09-25 11:55:00;14.22;095.93;13.60;00.00
2019-09-25 12:00:00;14.28;096.39;13.73;00.20
2019-09-25 12:05:00;14.22;095.97;13.60;00.20
2019-09-25 12:10:00;14.73;096.25;14.16;00.00
2019-09-25 12:15:00;14.75;094.58;13.91;00.00
2019-09-25 12:20:00;14.82;094.34;13.94;00.00
2019-09-25 12:25:00;15.16;095.86;14.52;00.00
2019-09-25 12:30:00;14.82;096.78;14.33;00.00
2019-09-25 12:35:00;14.82;097.67;14.47;00.00
2019-09-25 12:40:00;14.88;097.76;14.55;00.00
2019-09-25 12:45:00;14.82;096.97;14.36;00.00
2019-09-25 12:50:00;15.33;097.21;14.91;00.00
2019-09-25 12:55:00;15.83;096.95;15.36;00.00
2019-09-25 13:00:00;15.91;096.36;15.35;00.00
2019-09-25 13:05:00;16.58;096.11;15.98;00.00
2019-09-25 13:10:00;16.64;095.59;15.96;00.00
2019-09-25 13:15:00;16.88;094.52;16.01;00.00
2019-09-25 13:20:00;16.99;091.64;15.64;00.00
2019-09-25 13:25:00;17.11;092.81;15.96;00.00
2019-09-25 13:30:00;17.37;093.13;16.27;00.00
2019-09-25 13:35:00;17.46;090.73;15.95;00.00
2019-09-25 13:40:00;17.76;092.25;16.50;00.00
2019-09-25 13:45:00;17.93;092.45;16.71;00.00
2019-09-25 13:50:00;18.25;091.36;16.84;00.00
2019-09-25 13:55:00;18.49;091.07;17.02;00.00
2019-09-25 14:00:00;18.70;091.49;17.31;00.00
2019-09-25 14:05:00;18.59;091.04;17.13;00.00
2019-09-25 14:10:00;18.23;091.40;16.83;00.00
2019-09-25 14:15:00;18.14;092.09;16.86;00.00
2019-09-25 14:20:00;18.44;090.99;16.97;00.00
2019-09-25 14:25:00;18.51;090.14;16.88;00.00
2019-09-25 14:30:00;18.34;090.33;16.75;00.00
2019-09-25 14:35:00;17.93;090.74;16.42;00.00
2019-09-25 14:40:00;17.65;091.90;16.34;00.00
2019-09-25 14:45:00;17.46;092.29;16.21;00.00
2019-09-25 14:50:00;17.03;092.32;15.79;00.00
2019-09-25 14:55:00;16.94;093.17;15.85;00.00
2019-09-25 15:00:00;16.77;093.09;15.67;00.00
2019-09-25 15:05:00;16.99;093.09;15.88;00.00
2019-09-25 15:10:00;16.84;093.23;15.76;00.40
2019-09-25 15:15:00;16.43;093.08;15.33;00.20
2019-09-25 15:20:00;16.17;094.46;15.30;00.00
2019-09-25 15:25:00;15.89;091.71;14.56;00.20
2019-09-25 15:30:00;15.59;094.74;14.77;00.00
2019-09-25 15:35:00;15.70;095.18;14.95;00.00
2019-09-25 15:40:00;15.68;094.78;14.86;00.00
2019-09-25 15:45:00;15.68;094.67;14.84;00.00
2019-09-25 15:50:00;15.66;094.69;14.83;00.00
2019-09-25 15:55:00;15.78;094.68;14.95;00.00
2019-09-25 16:00:00;15.93;094.28;15.04;00.00
2019-09-25 16:05:00;15.85;092.99;14.74;00.00
2019-09-25 16:10:00;15.78;092.74;14.63;00.00
2019-09-25 16:15:00;15.72;093.32;14.66;00.00
2019-09-25 16:20:00;15.70;093.25;14.63;00.00
2019-09-25 16:25:00;15.61;092.69;14.45;00.00
2019-09-25 16:30:00;15.51;093.32;14.45;00.00
2019-09-25 16:35:00;15.44;093.50;14.42;00.00
2019-09-25 16:40:00;15.42;093.85;14.45;00.00
2019-09-25 16:45:00;15.38;093.78;14.40;00.00
2019-09-25 16:50:00;15.16;093.38;14.12;00.00
2019-09-25 16:55:00;15.08;093.79;14.10;00.00
2019-09-25 17:00:00;14.95;093.70;13.96;00.00
2019-09-25 17:05:00;14.88;094.08;13.96;00.00
2019-09-25 17:10:00;14.86;094.09;13.94;00.00
2019-09-25 17:15:00;14.71;094.08;13.79;00.00
2019-09-25 17:20:00;14.58;094.50;13.73;00.20
2019-09-25 17:25:00;14.52;095.12;13.76;00.00
2019-09-25 17:30:00;14.52;095.20;13.78;00.20
2019-09-25 17:35:00;14.41;095.14;13.66;00.00
2019-09-25 17:40:00;14.28;095.13;13.53;00.20
2019-09-25 17:45:00;14.18;096.24;13.60;00.20
2019-09-25 17:50:00;14.13;097.40;13.74;00.00
2019-09-25 17:55:00;14.20;097.66;13.85;00.00
2019-09-25 18:00:00;14.09;097.65;13.74;00.00
2019-09-25 18:05:00;14.07;097.66;13.72;00.00
2019-09-25 18:10:00;14.05;097.64;13.70;00.00
2019-09-25 18:15:00;13.96;097.72;13.62;00.00
2019-09-25 18:20:00;13.94;097.89;13.63;00.00
2019-09-25 18:25:00;13.90;098.21;13.64;00.00
2019-09-25 18:30:00;13.90;098.34;13.66;00.00
2019-09-25 18:35:00;13.85;098.43;13.63;00.20
2019-09-25 18:40:00;13.85;098.57;13.65;00.00
2019-09-25 18:45:00;13.77;098.68;13.58;00.00
2019-09-25 18:50:00;13.77;098.77;13.60;00.00
2019-09-25 18:55:00;13.73;098.87;13.57;00.20
2019-09-25 19:00:00;13.70;098.92;13.55;00.00
2019-09-25 19:05:00;13.68;098.95;13.54;00.00
2019-09-25 19:10:00;13.62;099.02;13.48;00.00
2019-09-25 19:15:00;13.51;099.04;13.38;00.00
2019-09-25 19:20:00;13.47;099.04;13.34;00.20
2019-09-25 19:25:00;13.43;099.06;13.30;00.00
2019-09-25 19:30:00;13.43;099.02;13.29;00.40
2019-09-25 19:35:00;13.49;099.14;13.37;00.20
2019-09-25 19:40:00;13.45;099.22;13.34;00.20
2019-09-25 19:45:00;13.43;099.22;13.32;00.20
2019-09-25 19:50:00;13.45;099.27;13.35;00.00
2019-09-25 19:55:00;13.40;099.30;13.31;00.20
2019-09-25 20:00:00;13.43;099.38;13.35;00.00
2019-09-25 20:05:00;13.45;099.34;13.36;00.20
2019-09-25 20:10:00;13.45;099.40;13.37;00.00
2019-09-25 20:15:00;13.43;099.44;13.36;00.20
2019-09-25 20:20:00;13.43;099.48;13.36;00.00
2019-09-25 20:25:00;13.40;099.54;13.35;00.00
2019-09-25 20:30:00;13.38;099.52;13.32;00.00
2019-09-25 20:35:00;13.40;099.57;13.35;00.00
2019-09-25 20:40:00;13.40;099.63;13.36;00.00
2019-09-25 20:45:00;13.43;099.64;13.39;00.00
2019-09-25 20:50:00;13.51;099.66;13.47;00.00
2019-09-25 20:55:00;13.45;099.67;13.41;00.00
2019-09-25 21:00:00;13.40;099.76;13.38;00.00
2019-09-25 21:05:00;13.36;099.72;13.33;00.00
2019-09-25 21:10:00;13.45;099.75;13.42;00.00
2019-09-25 21:20:00;13.43;099.77;13.41;00.00
2019-09-25 21:25:00;13.43;099.76;13.40;00.00
2019-09-25 21:30:00;13.43;099.79;13.41;00.00
2019-09-25 21:35:00;13.43;099.80;13.41;00.00
2019-09-25 21:40:00;13.40;099.80;13.39;00.00
2019-09-25 21:45:00;13.43;099.82;13.41;00.00
2019-09-25 21:50:00;13.40;099.83;13.39;00.00
2019-09-25 21:55:00;13.40;099.81;13.39;00.00
2019-09-25 22:00:00;13.34;099.85;13.33;00.00
2019-09-25 22:05:00;13.32;099.82;13.31;00.00
2019-09-25 22:10:00;13.23;099.82;13.22;00.00
2019-09-25 22:15:00;13.10;099.85;13.10;00.00
2019-09-25 22:20:00;13.04;099.88;13.04;00.00
2019-09-25 22:25:00;12.97;099.86;12.97;00.00
2019-09-25 22:30:00;12.97;099.87;12.97;00.00
2019-09-25 22:35:00;13.04;099.89;13.04;00.00
2019-09-25 22:40:00;13.06;099.89;13.06;00.00
2019-09-25 22:45:00;13.08;099.89;13.08;00.00
2019-09-25 22:50:00;13.02;099.88;13.01;00.00
2019-09-25 22:55:00;13.00;099.89;12.99;00.00
2019-09-25 23:00:00;13.02;099.90;13.02;00.00
2019-09-25 23:05:00;13.06;099.94;13.07;00.00
2019-09-25 23:10:00;12.93;099.95;12.94;00.00
2019-09-25 23:15:00;12.93;099.94;12.94;00.00
2019-09-25 23:20:00;12.85;099.95;12.85;00.00
2019-09-25 23:25:00;12.72;099.95;12.72;00.00
2019-09-25 23:35:00;12.59;099.98;12.60;00.00
2019-09-25 23:45:00;12.70;099.97;12.71;00.00
2019-09-25 23:50:00;12.89;099.99;12.90;00.00
2019-09-26 00:05:00;13.02;100.00;13.03;00.00
2019-09-26 00:10:00;12.97;100.00;12.99;00.00
2019-09-26 00:30:00;12.80;100.00;12.82;00.00
2019-09-26 00:35:00;12.72;100.00;12.73;00.00
2019-09-26 00:40:00;12.70;100.00;12.71;00.00
2019-09-26 00:50:00;12.67;100.00;12.69;00.00
2019-09-26 01:25:00;12.63;100.00;12.65;00.00
2019-09-26 01:35:00;12.61;100.00;12.63;00.00
2019-09-26 01:55:00;12.57;100.00;12.58;00.00
2019-09-26 02:10:00;12.55;100.00;12.56;00.00
2019-09-26 02:25:00;12.40;100.00;12.41;00.00
2019-09-26 02:30:00;12.37;100.00;12.39;00.00
2019-09-26 02:35:00;12.33;100.00;12.35;00.00
2019-09-26 02:40:00;12.31;100.00;12.32;00.00
2019-09-26 02:50:00;12.03;100.00;12.05;00.00
2019-09-26 02:55:00;11.97;100.00;11.98;00.00
2019-09-26 03:10:00;11.67;100.00;11.68;00.00
2019-09-26 03:25:00;11.45;100.00;11.46;00.00
2019-09-26 04:55:00;11.30;100.00;11.31;00.20
2019-09-26 07:05:00;11.07;100.00;11.08;00.00
2019-09-26 08:00:00;11.13;100.00;11.14;00.00
2019-09-26 08:20:00;11.56;100.00;11.57;00.00
2019-09-26 08:35:00;12.16;100.00;12.17;00.00
2019-09-26 08:40:00;12.48;100.00;12.50;00.00
2019-09-26 08:45:00;12.29;099.98;12.30;00.00
2019-09-26 08:50:00;12.25;099.78;12.23;00.00
2019-09-26 08:55:00;12.31;099.67;12.27;00.00
2019-09-26 09:00:00;12.57;099.62;12.52;00.00
2019-09-26 09:05:00;12.80;099.40;12.73;00.00
2019-09-26 09:10:00;12.93;099.08;12.81;00.00
2019-09-26 09:15:00;12.97;099.04;12.84;00.00
2019-09-26 09:20:00;13.15;098.79;12.98;00.00
2019-09-26 09:25:00;13.53;098.71;13.35;00.00
